filghtId,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,duration,days_left,filghtId,price
282522,Vistara,UK-890,Hyderabad,Evening,one,Morning,Bangalore,17.17,41,282522,56702
268412,Vistara,UK-774,Kolkata,Night,one,Morning,Bangalore,14.17,20,268412,52287
253841,Vistara,UK-814,Bangalore,Night,one,Evening,Kolkata,20.92,17,253841,67945
220775,Air_India,AI-441,Delhi,Evening,one,Night,Hyderabad,27.75,31,220775,39321
251027,Air_India,AI-804,Bangalore,Early_Morning,one,Afternoon,Mumbai,6.67,29,251027,54684
244178,Vistara,UK-928,Mumbai,Early_Morning,one,Evening,Chennai,9.83,39,244178,57453
244716,Vistara,UK-950,Mumbai,Night,one,Morning,Chennai,12,47,244716,61933
271243,Air_India,AI-526,Kolkata,Evening,zero,Night,Hyderabad,2.25,23,271243,20356
284905,Air_India,AI-840,Hyderabad,Night,one,Evening,Kolkata,22.33,40,284905,51707
299481,Vistara,UK-834,Chennai,Evening,one,Afternoon,Hyderabad,19.42,35,299481,51457
281458,Vistara,UK-880,Hyderabad,Afternoon,one,Night,Bangalore,9.25,23,281458,56702
248976,Air_India,AI-610,Bangalore,Evening,zero,Night,Mumbai,1.92,6,248976,20760
258826,Vistara,UK-854,Bangalore,Evening,one,Night,Hyderabad,26.5,47,258826,37985
242330,Air_India,AI-679,Mumbai,Morning,one,Evening,Chennai,5.83,14,242330,31682
223283,Air_India,AI-540,Delhi,Night,zero,Night,Chennai,2.92,24,223283,27864
298365,Vistara,UK-832,Chennai,Early_Morning,one,Evening,Hyderabad,10.08,10,298365,51457
225012,Air_India,AI-635,Mumbai,Early_Morning,one,Morning,Delhi,3.67,2,225012,25600
239889,Air_India,AI-442,Mumbai,Afternoon,one,Night,Hyderabad,8,28,239889,45693
207567,Vistara,UK-829,Delhi,Early_Morning,one,Morning,Mumbai,26.5,10,207567,41281
254658,Vistara,UK-820,Bangalore,Evening,one,Morning,Kolkata,15.75,29,254658,70588
212072,Vistara,UK-953,Delhi,Night,one,Morning,Bangalore,12.17,3,212072,50409
48821,Vistara,UK-986,Mumbai,Night,zero,Late_Night,Delhi,2.17,31,48821,2339
281357,Vistara,UK-860,Hyderabad,Early_Morning,one,Night,Bangalore,16.5,21,281357,56702
207643,Air_India,AI-411,Delhi,Early_Morning,one,Afternoon,Mumbai,8,11,207643,32646
255325,Vistara,UK-846,Bangalore,Morning,one,Evening,Kolkata,11.42,40,255325,51817
216414,Vistara,UK-637,Delhi,Evening,two_or_more,Morning,Kolkata,16.5,10,216414,67635
260367,Vistara,UK-814,Bangalore,Night,one,Morning,Chennai,12.75,32,260367,60396
297907,Vistara,UK-824,Chennai,Night,one,Evening,Kolkata,20.42,46,297907,54896
291759,Air_India,AI-430,Chennai,Morning,one,Evening,Mumbai,8.08,24,291759,49553
235414,Vistara,UK-988,Mumbai,Night,one,Evening,Kolkata,22.67,17,235414,80077
212305,Vistara,UK-955,Delhi,Evening,one,Early_Morning,Bangalore,14.08,6,212305,57017
238513,Vistara,UK-902,Mumbai,Afternoon,one,Night,Hyderabad,7.17,9,238513,58125
299580,Vistara,UK-834,Chennai,Evening,one,Afternoon,Hyderabad,19.42,37,299580,51457
287533,Air_India,AI-525,Hyderabad,Early_Morning,one,Evening,Chennai,11.08,48,287533,39682
257123,Vistara,UK-802,Bangalore,Evening,one,Evening,Hyderabad,25.08,20,257123,56588
242855,Air_India,AI-809,Mumbai,Morning,one,Night,Chennai,13.58,21,242855,49613
239332,Vistara,UK-902,Mumbai,Afternoon,one,Morning,Hyderabad,17.92,20,239332,58125
264806,Air_India,AI-732,Kolkata,Afternoon,one,Evening,Mumbai,4.83,14,264806,31982
286153,Vistara,UK-870,Hyderabad,Night,one,Morning,Chennai,13.33,20,286153,51707
257279,Vistara,UK-866,Bangalore,Night,one,Afternoon,Hyderabad,14.58,23,257279,37985
243145,Air_India,AI-635,Mumbai,Early_Morning,one,Evening,Chennai,11.92,25,243145,49613
208815,Vistara,UK-819,Delhi,Afternoon,one,Night,Mumbai,6.5,21,208815,53164
266424,Vistara,UK-706,Kolkata,Morning,one,Evening,Mumbai,7.42,36,266424,62591
215458,Air_India,AI-441,Delhi,Evening,one,Evening,Bangalore,24.67,44,215458,42457
254323,Air_India,AI-516,Bangalore,Early_Morning,one,Morning,Kolkata,24.5,25,254323,31432
218281,Vistara,UK-943,Delhi,Early_Morning,one,Evening,Kolkata,9.33,37,218281,67769
278855,Air_India,AI-541,Hyderabad,Evening,one,Morning,Mumbai,16.83,27,278855,45883
215689,Air_India,AI-506,Delhi,Morning,zero,Afternoon,Bangalore,2.75,48,215689,32859
242205,Air_India,AI-660,Mumbai,Evening,one,Evening,Chennai,25,12,242205,49613
248523,Air_India,AI-610,Bangalore,Evening,one,Night,Delhi,25.33,48,248523,42521
248830,Air_India,AI-804,Bangalore,Early_Morning,one,Night,Mumbai,15.42,4,248830,54684
279425,Air_India,AI-698,Hyderabad,Night,zero,Night,Mumbai,1.67,36,279425,17738
272309,Vistara,UK-776,Kolkata,Evening,one,Night,Hyderabad,27.33,44,272309,49207
280793,Air_India,AI-541,Hyderabad,Evening,one,Morning,Bangalore,16.67,11,280793,56590
259820,Vistara,UK-850,Bangalore,Evening,one,Morning,Chennai,12.92,22,259820,44280
211215,Vistara,UK-941,Delhi,Evening,zero,Evening,Mumbai,2.33,43,211215,29992
217864,Vistara,UK-933,Delhi,Afternoon,one,Morning,Kolkata,18.17,31,217864,65529
276076,Vistara,UK-876,Hyderabad,Night,one,Afternoon,Delhi,15.08,27,276076,51875
270099,Vistara,UK-772,Kolkata,Morning,one,Morning,Bangalore,22.42,47,270099,52287
286192,Vistara,UK-876,Hyderabad,Night,one,Night,Chennai,25.5,21,286192,41314
222637,Air_India,AI-439,Delhi,Early_Morning,zero,Morning,Chennai,2.83,14,222637,27864
288632,Vistara,UK-836,Chennai,Morning,zero,Afternoon,Delhi,2.75,20,288632,27792
232732,Air_India,AI-806,Mumbai,Early_Morning,one,Night,Bangalore,12.08,33,232732,54608
261066,Air_India,AI-505,Bangalore,Morning,one,Morning,Chennai,22.5,45,261066,60396
229045,Vistara,UK-986,Mumbai,Night,zero,Late_Night,Delhi,2.17,41,229045,22140
219741,Air_India,AI-678,Delhi,Morning,one,Night,Hyderabad,12.58,13,219741,39321
267527,Vistara,UK-738,Kolkata,Evening,one,Night,Bangalore,27.92,5,267527,87746
280901,Air_India,AI-840,Hyderabad,Night,one,Morning,Bangalore,12.08,13,280901,56590
278283,Vistara,UK-870,Hyderabad,Night,one,Evening,Mumbai,19.92,18,278283,60522
224459,Vistara,UK-951,Delhi,Afternoon,one,Evening,Chennai,5.58,42,224459,45672
234975,Vistara,UK-910,Mumbai,Evening,one,Morning,Kolkata,15,12,234975,67645
288565,Vistara,UK-828,Chennai,Early_Morning,one,Afternoon,Delhi,8.67,18,288565,64729
219628,Vistara,UK-951,Delhi,Afternoon,one,Night,Hyderabad,6.58,11,219628,39377
270763,Vistara,UK-774,Kolkata,Night,one,Night,Hyderabad,24.33,13,270763,49207
212611,Air_India,AI-762,Delhi,Night,one,Late_Night,Bangalore,5.58,10,212611,52522
261743,Vistara,UK-778,Kolkata,Afternoon,zero,Evening,Delhi,2.42,10,261743,38590
299029,Vistara,UK-822,Chennai,Morning,one,Early_Morning,Hyderabad,22.08,26,299029,41064
254926,Vistara,UK-852,Bangalore,Morning,one,Evening,Kolkata,10.42,34,254926,51817
252129,Vistara,UK-820,Bangalore,Evening,one,Night,Mumbai,6,41,252129,67004
294636,Vistara,UK-824,Chennai,Night,one,Evening,Bangalore,21.25,25,294636,44144
261893,Vistara,UK-772,Kolkata,Morning,one,Evening,Delhi,7.67,12,261893,66063
240322,Air_India,AI-619,Mumbai,Night,zero,Night,Hyderabad,1.33,34,240322,17548
254740,Air_India,AI-610,Bangalore,Evening,one,Night,Kolkata,28.5,31,254740,51817
227819,Vistara,UK-621,Mumbai,Afternoon,one,Evening,Delhi,27.5,29,227819,44069
288833,Vistara,UK-826,Chennai,Afternoon,one,Evening,Delhi,5.58,23,288833,57920
260490,Vistara,UK-854,Bangalore,Evening,one,Night,Chennai,4.67,35,260490,44280
273836,Air_India,AI-402,Kolkata,Morning,one,Evening,Chennai,8.58,29,273836,55983
243019,Vistara,UK-928,Mumbai,Early_Morning,one,Evening,Chennai,9.83,23,243019,57453
293411,Air_India,AI-539,Chennai,Evening,one,Late_Night,Bangalore,7.5,2,293411,65309
223542,Air_India,AI-805,Delhi,Evening,one,Morning,Chennai,14.92,28,223542,45257
218147,Vistara,UK-981,Delhi,Night,one,Evening,Kolkata,22.25,35,218147,65529
276010,Air_India,AI-698,Hyderabad,Night,one,Night,Delhi,23,26,276010,39499
262794,Air_India,AI-747,Kolkata,Night,one,Night,Delhi,21.33,28,262794,57939
228665,Air_India,AI-619,Mumbai,Night,one,Evening,Delhi,22.25,37,228665,41101
297823,Vistara,UK-826,Chennai,Afternoon,one,Morning,Kolkata,21.17,44,297823,54896
250014,Vistara,UK-810,Bangalore,Early_Morning,one,Night,Mumbai,13.08,17,250014,69244
275173,Vistara,UK-874,Hyderabad,Morning,one,Afternoon,Delhi,5.58,10,275173,51875
220139,Air_India,AI-887,Delhi,Early_Morning,one,Night,Hyderabad,14.58,20,220139,39321
283457,Vistara,UK-860,Hyderabad,Early_Morning,one,Night,Kolkata,15.92,12,283457,51819
260066,Air_India,AI-505,Bangalore,Morning,one,Night,Chennai,13.17,26,260066,60396
225725,Vistara,UK-875,Mumbai,Evening,one,Evening,Delhi,24.58,9,225725,47844
252839,Air_India,AI-573,Bangalore,Afternoon,one,Afternoon,Kolkata,23.33,2,252839,46843
241227,Air_India,AI-660,Mumbai,Evening,one,Morning,Hyderabad,15,46,241227,45693
237537,Air_India,AI-635,Mumbai,Early_Morning,one,Afternoon,Kolkata,7.42,44,237537,49725
215963,Vistara,UK-985,Delhi,Evening,one,Evening,Kolkata,21,3,215963,76953
247261,Vistara,UK-854,Bangalore,Evening,one,Late_Night,Delhi,5.75,32,247261,54841
243381,Air_India,AI-660,Mumbai,Evening,one,Evening,Chennai,25,28,243381,49613
295698,Vistara,UK-834,Chennai,Evening,one,Morning,Bangalore,17.42,45,295698,60260
281803,Vistara,UK-876,Hyderabad,Night,one,Morning,Bangalore,11.25,29,281803,41974
247658,Vistara,UK-858,Bangalore,Early_Morning,one,Afternoon,Delhi,6,37,247658,54841
286643,Vistara,UK-878,Hyderabad,Afternoon,one,Evening,Chennai,7,30,286643,41314
208706,Vistara,UK-815,Delhi,Morning,one,Night,Mumbai,12.67,20,208706,53164
253400,Vistara,UK-866,Bangalore,Night,one,Evening,Kolkata,22.25,11,253400,51817
277637,Vistara,UK-870,Hyderabad,Night,one,Afternoon,Mumbai,18.42,8,277637,58315
213106,Vistara,UK-945,Delhi,Morning,one,Evening,Bangalore,6.08,16,213106,49177
237535,Air_India,AI-687,Mumbai,Afternoon,one,Night,Kolkata,6.33,44,237535,49725
251291,Vistara,UK-657,Bangalore,Morning,one,Morning,Mumbai,24,32,251291,48289
243317,Vistara,UK-994,Mumbai,Morning,one,Night,Chennai,9.83,27,243317,61933
235915,Air_India,AI-774,Mumbai,Night,zero,Night,Kolkata,2.75,24,235915,31436
229639,Vistara,UK-841,Mumbai,Morning,one,Evening,Delhi,5.67,46,229639,47429
252532,Vistara,UK-657,Bangalore,Morning,one,Night,Mumbai,10.08,46,252532,48289
274971,Vistara,UK-876,Hyderabad,Night,one,Afternoon,Delhi,15.08,6,274971,71206
295999,Vistara,UK-838,Chennai,Night,one,Evening,Kolkata,21,3,295999,93984
224154,Vistara,UK-941,Delhi,Evening,one,Morning,Chennai,16.08,37,224154,53512
216408,Vistara,UK-953,Delhi,Night,one,Morning,Kolkata,13,10,216408,61161
254190,Vistara,UK-802,Bangalore,Evening,one,Morning,Kolkata,13.75,22,254190,72268
252176,Vistara,UK-808,Bangalore,Early_Morning,one,Evening,Mumbai,8.5,42,252176,54684
245736,Vistara,UK-846,Bangalore,Morning,one,Night,Delhi,14.5,13,245736,54841
261754,Air_India,AI-765,Kolkata,Night,one,Afternoon,Delhi,16.25,10,261754,48079
206736,Air_India,AI-885,Delhi,Morning,one,Late_Night,Mumbai,13.25,2,206736,50992
254517,Vistara,UK-818,Bangalore,Evening,one,Morning,Kolkata,12.92,27,254517,72268
228940,Air_India,AI-809,Mumbai,Morning,zero,Afternoon,Delhi,2.25,40,228940,22140
239346,Vistara,UK-940,Mumbai,Evening,one,Morning,Hyderabad,13.92,20,239346,68317
212059,Air_India,AI-868,Delhi,Evening,one,Morning,Bangalore,17.17,3,212059,45918
294990,Vistara,UK-822,Chennai,Morning,one,Night,Bangalore,11.17,32,294990,44144
251428,Vistara,UK-808,Bangalore,Early_Morning,one,Night,Mumbai,15.83,33,251428,67004
223947,Vistara,UK-951,Delhi,Afternoon,one,Night,Chennai,8.75,34,223947,45672
214337,Vistara,UK-813,Delhi,Evening,zero,Night,Bangalore,2.83,31,214337,32859
276580,Air_India,AI-698,Hyderabad,Night,one,Morning,Delhi,12.5,37,276580,39499
230414,Air_India,AI-611,Mumbai,Morning,one,Afternoon,Bangalore,25.67,7,230414,42546
253017,Air_India,AI-808,Bangalore,Night,one,Night,Kolkata,25.33,5,253017,60508
220413,Air_India,AI-839,Delhi,Night,zero,Night,Hyderabad,2.17,25,220413,23944
213103,Air_India,AI-441,Delhi,Evening,one,Evening,Bangalore,24.67,16,213103,42457
258380,Vistara,UK-852,Bangalore,Morning,one,Afternoon,Hyderabad,26.75,40,258380,37985
284069,Vistara,UK-878,Hyderabad,Afternoon,one,Evening,Kolkata,7,25,284069,48851
250559,Vistara,UK-816,Bangalore,Morning,one,Night,Mumbai,10.5,23,250559,74844
279329,Vistara,UK-860,Hyderabad,Early_Morning,one,Evening,Mumbai,12.25,34,279329,53835
242419,Air_India,AI-864,Mumbai,Early_Morning,one,Evening,Chennai,12,15,242419,49613
288682,Vistara,UK-828,Chennai,Early_Morning,one,Afternoon,Delhi,8.67,20,288682,64729
253503,Vistara,UK-808,Bangalore,Early_Morning,one,Evening,Kolkata,11.58,12,253503,62188
261924,Air_India,AI-424,Kolkata,Afternoon,one,Morning,Delhi,19.92,13,261924,43305
258035,Air_India,AI-808,Bangalore,Night,one,Evening,Hyderabad,22.33,34,258035,56476
269638,Air_India,AI-402,Kolkata,Morning,one,Night,Bangalore,9.67,39,269638,60978
293683,Air_India,AI-430,Chennai,Morning,one,Late_Night,Bangalore,14.25,7,293683,60260
296662,Air_India,AI-440,Chennai,Early_Morning,one,Night,Kolkata,16.17,18,296662,55377
227503,Vistara,UK-877,Mumbai,Morning,one,Evening,Delhi,9.17,26,227503,47844
251562,Air_India,AI-505,Bangalore,Morning,one,Evening,Mumbai,9.58,35,251562,54684
227891,Vistara,UK-950,Mumbai,Night,zero,Late_Night,Delhi,2.25,30,227891,34460
256470,Vistara,UK-814,Bangalore,Night,one,Afternoon,Hyderabad,15.42,10,256470,56588
275843,Air_India,AI-698,Hyderabad,Night,one,Morning,Delhi,10.92,23,275843,39499
243007,Air_India,AI-867,Mumbai,Night,one,Afternoon,Chennai,15.17,23,243007,49613
233232,Vistara,UK-940,Mumbai,Evening,one,Evening,Bangalore,21.25,38,233232,69168
293825,Vistara,UK-824,Chennai,Night,one,Evening,Bangalore,21.25,10,293825,44144
272139,Air_India,AI-768,Kolkata,Afternoon,one,Morning,Hyderabad,20.42,40,272139,52063
228830,Vistara,UK-986,Mumbai,Night,zero,Late_Night,Delhi,2.17,39,228830,22140
216476,Air_India,AI-441,Delhi,Evening,one,Afternoon,Kolkata,18.33,11,216476,53209
242277,Air_India,AI-806,Mumbai,Early_Morning,one,Night,Chennai,15.58,13,242277,49613
268573,Vistara,UK-738,Kolkata,Evening,one,Evening,Bangalore,24.08,22,268573,60978
277891,Vistara,UK-830,Hyderabad,Morning,one,Evening,Mumbai,7.33,12,277891,58315
249249,Vistara,UK-808,Bangalore,Early_Morning,one,Evening,Mumbai,8.5,9,249249,54684
266822,Air_India,AI-402,Kolkata,Morning,one,Evening,Mumbai,7.58,42,266822,50271
288014,Vistara,UK-824,Chennai,Night,one,Afternoon,Delhi,18,9,288014,53552
258463,Vistara,UK-820,Bangalore,Evening,one,Afternoon,Hyderabad,18.75,41,258463,56588
299992,Air_India,AI-672,Chennai,Afternoon,one,Early_Morning,Hyderabad,16.33,46,299992,40593
229255,Air_India,AI-774,Mumbai,Night,one,Evening,Delhi,21.08,42,229255,59021
245337,Vistara,UK-854,Bangalore,Evening,one,Night,Delhi,4.58,8,245337,60553
248883,Vistara,UK-808,Bangalore,Early_Morning,one,Evening,Mumbai,9.67,4,248883,84028
233810,Vistara,UK-928,Mumbai,Early_Morning,one,Evening,Bangalore,10.58,45,233810,62448
214192,Vistara,UK-951,Delhi,Afternoon,one,Night,Bangalore,6.58,29,214192,42457
235358,Air_India,AI-660,Mumbai,Evening,one,Afternoon,Kolkata,18.5,17,235358,49725
224618,Vistara,UK-993,Delhi,Afternoon,one,Night,Chennai,10.25,44,224618,57992
281132,Vistara,UK-860,Hyderabad,Early_Morning,one,Night,Bangalore,13.58,17,281132,64139
220517,Vistara,UK-985,Delhi,Evening,one,Early_Morning,Hyderabad,12,26,220517,59537
215224,Vistara,UK-847,Delhi,Morning,one,Afternoon,Bangalore,4.83,41,215224,48234
283797,Vistara,UK-830,Hyderabad,Morning,one,Night,Kolkata,12.42,19,283797,61899
280690,Vistara,UK-878,Hyderabad,Afternoon,one,Morning,Bangalore,19.92,10,280690,38099
288230,Air_India,AI-539,Chennai,Evening,zero,Evening,Delhi,2.83,13,288230,39888
260574,Vistara,UK-816,Bangalore,Morning,one,Night,Chennai,11.25,36,260574,60396
260992,Air_India,AI-640,Bangalore,Early_Morning,one,Evening,Chennai,36.17,44,260992,55122
243064,Vistara,UK-986,Mumbai,Night,one,Morning,Chennai,11.17,24,243064,49613
297530,Air_India,AI-538,Chennai,Night,one,Evening,Kolkata,22.83,37,297530,55377
299585,Vistara,UK-836,Chennai,Morning,one,Afternoon,Hyderabad,25.83,37,299585,51457
270152,Vistara,UK-774,Kolkata,Night,one,Morning,Bangalore,12.25,48,270152,52287
214526,Air_India,AI-473,Delhi,Evening,one,Evening,Bangalore,22.42,33,214526,39783
280272,Air_India,AI-543,Hyderabad,Morning,one,Night,Mumbai,11.5,49,280272,45883
238897,Vistara,UK-940,Mumbai,Evening,one,Afternoon,Hyderabad,16.83,14,238897,60365
252625,Air_India,AI-505,Bangalore,Morning,one,Night,Mumbai,11.75,47,252625,54684
213654,Vistara,UK-963,Delhi,Morning,one,Night,Bangalore,14,22,213654,57017
280621,Vistara,UK-874,Hyderabad,Morning,one,Evening,Bangalore,10.75,9,280621,38099
225369,Air_India,AI-645,Mumbai,Morning,one,Evening,Delhi,6.92,6,225369,29764
268260,Vistara,UK-706,Kolkata,Morning,one,Evening,Bangalore,32,17,268260,67710
262618,Air_India,AI-573,Kolkata,Evening,one,Afternoon,Delhi,18.75,25,262618,57939
249527,Air_India,AI-505,Bangalore,Morning,one,Night,Mumbai,10.83,12,249527,54684
211926,Vistara,UK-847,Delhi,Morning,one,Afternoon,Mumbai,27.58,49,211926,47441
237011,Vistara,UK-775,Mumbai,Afternoon,zero,Evening,Kolkata,2.83,38,237011,31436
253960,Air_India,AI-804,Bangalore,Early_Morning,one,Evening,Kolkata,13.42,19,253960,60508
266429,Vistara,UK-778,Kolkata,Afternoon,one,Early_Morning,Mumbai,16.58,36,266429,62591
287536,Air_India,AI-698,Hyderabad,Night,one,Morning,Chennai,13.08,48,287536,40843
266813,Air_India,AI-765,Kolkata,Afternoon,one,Evening,Mumbai,26.42,42,266813,43711
254543,Vistara,UK-850,Bangalore,Evening,one,Evening,Kolkata,24,28,254543,51817
279175,Air_India,AI-543,Hyderabad,Morning,one,Night,Mumbai,10.25,32,279175,45883
298799,Vistara,UK-822,Chennai,Morning,one,Afternoon,Hyderabad,26.5,21,298799,41064
227317,Vistara,UK-877,Mumbai,Morning,one,Evening,Delhi,9.17,24,227317,55684
221945,Air_India,AI-762,Delhi,Night,one,Evening,Chennai,23.42,3,221945,48777
220736,Vistara,UK-933,Delhi,Afternoon,one,Night,Hyderabad,5.42,30,220736,51697
232109,Air_India,AI-635,Mumbai,Early_Morning,one,Night,Bangalore,13,26,232109,54608
220717,Air_India,AI-805,Delhi,Evening,one,Night,Hyderabad,25.58,30,220717,39321
234345,Air_India,AI-774,Mumbai,Night,zero,Night,Kolkata,2.75,5,234345,31436
232045,Vistara,UK-651,Mumbai,Evening,one,Evening,Bangalore,26.17,25,232045,56053
291609,Vistara,UK-832,Chennai,Early_Morning,one,Night,Mumbai,15.08,21,291609,69713
291539,Vistara,UK-838,Chennai,Night,one,Morning,Mumbai,14.5,20,291539,85360
228612,Air_India,AI-774,Mumbai,Night,one,Evening,Delhi,21.08,36,228612,59021
212717,Vistara,UK-993,Delhi,Afternoon,one,Night,Bangalore,10,11,212717,54777
277824,Vistara,UK-870,Hyderabad,Night,one,Evening,Mumbai,22.5,11,277824,53835
244209,Vistara,UK-988,Mumbai,Night,one,Morning,Chennai,13,39,244209,69885
261088,Vistara,UK-854,Bangalore,Evening,one,Morning,Chennai,14.42,46,261088,44280
288254,Vistara,UK-822,Chennai,Morning,one,Evening,Delhi,8.33,13,288254,57920
246606,Vistara,UK-854,Bangalore,Evening,one,Night,Delhi,4.58,24,246606,54841
209854,Air_India,AI-678,Delhi,Morning,zero,Morning,Mumbai,2.25,31,209854,22152
257870,Vistara,UK-812,Bangalore,Morning,one,Evening,Hyderabad,7.25,32,257870,56588
208472,Vistara,UK-807,Delhi,Night,one,Morning,Mumbai,11.58,18,208472,53164
217773,Air_India,AI-439,Delhi,Early_Morning,one,Afternoon,Kolkata,7.83,30,217773,47545
280583,Vistara,UK-880,Hyderabad,Afternoon,one,Night,Bangalore,9.25,8,280583,56702
260502,Vistara,UK-850,Bangalore,Evening,one,Morning,Chennai,15.92,35,260502,44280
293485,Air_India,AI-429,Chennai,Afternoon,two_or_more,Evening,Bangalore,29.17,4,293485,51928
231708,Vistara,UK-988,Mumbai,Night,one,Morning,Bangalore,14.92,21,231708,66928
228707,Vistara,UK-863,Mumbai,Morning,one,Night,Delhi,11.42,37,228707,53152
214644,Air_India,AI-401,Delhi,Early_Morning,one,Night,Bangalore,14,34,214644,52522
230453,Vistara,UK-958,Mumbai,Afternoon,one,Night,Bangalore,10.92,7,230453,62560
271277,Air_India,AI-402,Kolkata,Morning,one,Morning,Hyderabad,25.5,23,271277,52063
209657,Vistara,UK-706,Delhi,Afternoon,one,Morning,Mumbai,21.83,29,209657,36577
285598,Air_India,AI-543,Hyderabad,Morning,one,Evening,Chennai,7.67,7,285598,51595
280520,Vistara,UK-878,Hyderabad,Afternoon,one,Evening,Bangalore,6.33,7,280520,43811
237188,Air_India,AI-619,Mumbai,Night,one,Morning,Kolkata,11.83,40,237188,36980
208465,Vistara,UK-817,Delhi,Evening,one,Night,Mumbai,5.75,18,208465,53164
226059,Vistara,UK-863,Mumbai,Morning,one,Night,Delhi,12.5,12,226059,53152
225614,Air_India,AI-619,Mumbai,Night,one,Morning,Delhi,12.75,8,225614,41101
214410,Vistara,UK-963,Delhi,Morning,one,Night,Bangalore,12.08,31,214410,57017
262150,Air_India,AI-526,Kolkata,Evening,one,Afternoon,Delhi,18.83,17,262150,43910
234144,Vistara,UK-960,Mumbai,Morning,one,Night,Bangalore,8.5,49,234144,66928
254861,Vistara,UK-846,Bangalore,Morning,one,Evening,Kolkata,11.42,33,254861,51817
208543,Vistara,UK-706,Delhi,Afternoon,one,Morning,Mumbai,21.83,19,208543,40945
223519,Vistara,UK-963,Delhi,Morning,one,Night,Chennai,14.25,27,223519,60232
272550,Vistara,UK-706,Kolkata,Morning,one,Night,Hyderabad,10.67,48,272550,79817
243354,Vistara,UK-954,Mumbai,Early_Morning,one,Evening,Chennai,10.33,28,243354,49613
